"congress","icpsr","st_code","cd","st_name","party_code","mc_name","dim_1","dim_2","dim_1_se","dim_2_se","dim_1_2_corr,","log_lik","num_votes","num_class_err","geo_mean_prob","year1"
113,21142,23,2,"MICHIGA",200,"HUIZENGA",0.911,-0.067,0.1733,0.1283,-0.1293,-123.16043,1015,56,0.886,2013
113,21143,23,3,"MICHIGA",200,"AMASH",0.997,-0.076,0.2849,0.0972,0.1502,-398.66602,1018,179,0.676,2013
113,29124,23,4,"MICHIGA",200,"CAMP",0.676,0.24,0.1717,0.0421,-0.1539,-105.06954,1005,43,0.901,2013
113,21372,23,5,"MICHIGA",100,"KILDEE",-0.411,0.024,0.1197,0.1951,-0.6147,-119.50288,1018,47,0.889,2013
113,15446,23,6,"MICHIGA",200,"UPTON",0.697,-0.045,0.2102,0.0648,-0.359,-145.79732,1001,54,0.864,2013
113,20725,23,7,"MICHIGA",200,"WALBERG",0.795,0.002,0.1596,0.0969,-0.3051,-131.18271,1007,59,0.878,2013
113,20120,23,8,"MICHIGA",200,"ROGERS",0.674,0.121,0.1691,0.0701,-0.2774,-106.14355,954,49,0.895,2013
113,15033,23,9,"MICHIGA",100,"LEVIN",-0.342,-0.108,0.1102,0.079,-0.2784,-144.74658,1018,56,0.867,2013
113,20331,23,10,"MICHIGA",200,"MILLER",0.719,-0.022,0.1892,0.0539,-0.2879,-137.35068,1020,52,0.874,2013
113,21336,23,11,"MICHIGA",200,"BENTIVOLIO",0.961,-0.015,0.2128,0.1447,0.3842,-176.52319,1018,81,0.841,2013
113,2605,23,12,"MICHIGA",100,"DINGELL",-0.387,0.373,0.0702,0.0661,-0.3448,-149.66289,933,56,0.852,2013
113,10713,23,13,"MICHIGA",100,"CONYERS",-0.575,-0.522,0.1102,0.0459,-0.0353,-110.38855,985,46,0.894,2013
113,20923,23,14,"MICHIGA",100,"PETERS",-0.24,0.132,0.0782,0.1128,-0.58,-243.90157,995,128,0.783,2013
113,20726,33,1,"MINNESO",100,"WALZ",-0.275,0.476,0.0664,0.1188,-0.5127,-240.11443,996,103,0.786,2013
113,20333,33,2,"MINNESO",200,"KLINE",0.734,0.235,0.1506,0.0751,-0.2512,-103.3548,1019,49,0.904,2013
113,20924,33,3,"MINNESO",200,"PAULSEN",0.763,-0.311,0.2193,0.0759,-0.4466,-152.24619,1017,72,0.861,2013
113,20122,33,4,"MINNESO",100,"MCCOLLUM",-0.392,-0.194,0.107,0.0742,-0.3597,-159.75186,992,72,0.851,2013
113,20727,33,5,"MINNESO",100,"ELLISON",-0.556,-0.661,0.1276,0.0617,-0.1675,-124.1905,979,57,0.881,2013
113,20728,33,6,"MINNESO",200,"BACHMANN",0.822,0.118,0.1413,0.0831,-0.2839,-160.28796,947,51,0.844,2013
113,29127,33,7,"MINNESO",100,"PETERSON",-0.175,1.243,0.1099,0.249,-0.3908,-447.68753,1017,195,0.644,2013
113,14263,33,8,"MINNESO",100,"NOLAN",-0.407,-0.593,0.0344,0.0708,-0.1297,-255.21899,998,95,0.774,2013
113,21147,46,1,"MISSISS",200,"NUNNELEE",0.618,0.569,0.0867,0.1411,-0.2886,-60.76037,776,24,0.925,2013
113,29368,46,2,"MISSISS",100,"THOMPSON",-0.429,0.464,0.0663,0.1057,-0.4089,-174.08258,984,85,0.838,2013
113,20925,46,3,"MISSISS",200,"HARPER",0.517,0.58,0.0649,0.168,-0.3103,-102.78881,1003,45,0.903,2013
113,21148,46,4,"MISSISS",200,"PALAZZO",0.644,0.484,0.1083,0.1116,-0.234,-129.92691,963,52,0.874,2013
113,20147,34,1,"MISSOUR",100,"CLAY",-0.466,-0.116,0.1037,0.1362,-0.4771,-136.94997,954,54,0.866,2013
113,21337,34,2,"MISSOUR",200,"WAGNER",0.653,0.337,0.1163,0.1371,-0.2457,-86.58221,996,30,0.917,2013
113,20926,34,3,"MISSOUR",200,"LUETKEMEYER",0.661,0.259,0.134,0.0883,-0.3592,-103.15002,1017,38,0.904,2013
113,21149,34,4,"MISSOUR",200,"HARTZLER",0.715,0.204,0.154,0.0736,-0.3656,-115.42031,968,51,0.888,2013
113,20517,34,5,"MISSOUR",100,"CLEAVER",-0.42,-0.06,0.1119,0.1202,-0.5848,-126.80496,913,47,0.87,2013
113,20124,34,6,"MISSOUR",200,"GRAVES",0.792,-0.104,0.1982,0.0805,-0.3073,-132.53674,968,58,0.872,2013
113,21150,34,7,"MISSOUR",200,"LONG",0.754,0.492,0.1126,0.1044,-0.1074,-96.96148,1021,32,0.909,2013
113,21373,34,8,"MISSOUR",200,"SMITH",0.831,-0.005,0.1756,0.1702,-0.2981,-83.64047,866,35,0.908,2013
113,21338,64,1,"MONTANA",200,"DAINES",0.717,0.178,0.1501,0.1251,-0.3518,-134.94435,1012,62,0.875,2013
113,20518,35,1,"NEBRASK",200,"FORTENBE",0.542,-0.074,0.1628,0.0506,-0.4039,-154.44496,990,64,0.856,2013
113,29921,35,2,"NEBRASK",200,"TERRY",0.755,-0.255,0.2152,0.0801,-0.4028,-150.7957,1015,73,0.862,2013
113,20729,35,3,"NEBRASK",200,"SMITH",0.705,0.25,0.1273,0.0904,-0.1394,-89.65611,1011,30,0.915,2013
113,20927,65,1,"NEVADA",100,"TITUS",-0.312,0.337,0.0811,0.1477,-0.6396,-157.39098,1015,55,0.856,2013
113,21196,65,2,"NEVADA",200,"AMODEI",0.65,0.213,0.1449,0.0845,-0.2058,-137.03006,941,54,0.864,2013
113,21151,65,3,"NEVADA",200,"HECK",0.672,-0.307,0.2054,0.0526,-0.4782,-199.69528,1013,83,0.821,2013
113,21339,65,4,"NEVADA",100,"HORSFORD",-0.341,0.291,0.1125,0.2079,-0.5597,-119.85079,871,44,0.871,2013
113,20731,4,1,"NEW HAM",100,"SHEA-PORT",-0.311,0.095,0.0831,0.0912,-0.4628,-148.65382,988,59,0.86,2013
113,21340,4,2,"NEW HAM",100,"KUSTER",-0.261,0.117,0.1217,0.1827,-0.5646,-151.14035,1013,61,0.861,2013
113,29132,12,1,"NEW JER",100,"ANDREWS",-0.388,-0.108,0.1165,0.1008,-0.2861,-118.16379,576,59,0.815,2013
113,21536,12,1,"NEW JER",100,"NORCROSS",-0.367,0.801,0.1515,0.5183,-0.3195,-4.11313,34,2,0.886,2013
113,29539,12,2,"NEW JER",200,"LOBIONDO",0.501,-0.412,0.1848,0.0699,-0.4195,-191.62344,1018,91,0.828,2013
113,21153,12,3,"NEW JER",200,"RUNYAN",0.37,0.239,0.0547,0.1325,-0.2946,-139.81956,963,54,0.865,2013
113,14863,12,4,"NEW JER",200,"SMITH",0.413,0.07,0.0774,0.1924,-0.2559,-173.83098,998,70,0.84,2013
113,20336,12,5,"NEW JER",200,"GARRETT",0.966,0.011,0.148,0.1293,-0.1462,-178.05629,1012,77,0.839,2013
113,15454,12,6,"NEW JER",100,"PALLONE",-0.564,-0.038,0.1174,0.1849,-0.288,-96.09501,945,61,0.903,2013
113,20929,12,7,"NEW JER",200,"LANCE",0.691,-0.44,0.23,0.0539,-0.492,-191.36574,1021,86,0.829,2013
113,20542,12,8,"NEW JER",100,"SIRES",-0.37,0.037,0.087,0.0929,-0.4763,-129.82494,956,64,0.873,2013
113,29741,12,9,"NEW JER",100,"PASCRELL",-0.404,0.073,0.0975,0.1324,-0.3551,-109.63106,1000,41,0.896,2013
113,31103,12,10,"NEW JER",100,"PAYNE",-0.493,-0.265,0.1059,0.2103,-0.3825,-111.19023,992,46,0.894,2013
113,29541,12,11,"NEW JER",200,"FRELINGH",0.607,-0.032,0.1872,0.0481,-0.3545,-168.70587,1011,63,0.846,2013
113,29923,12,12,"NEW JER",100,"HOLT",-0.539,-0.356,0.127,0.0824,-0.2882,-91.70344,883,39,0.901,2013
113,21341,66,1,"NEW MEX",100,"LUJAN GRIS",-0.326,0.393,0.1034,0.1942,-0.5715,-175.1925,987,71,0.837,2013
113,20337,66,2,"NEW MEX",200,"PEARCE",0.793,-0.035,0.1815,0.0689,-0.2282,-170.06314,1005,93,0.844,2013
113,20932,66,3,"NEW MEX",100,"LUJAN",-0.356,0.16,0.0828,0.1191,-0.5931,-163.47568,1011,62,0.851,2013
113,20338,13,1,"NEW YOR",100,"BISHOP",-0.303,-0.009,0.0965,0.101,-0.5439,-164.4964,1017,90,0.851,2013
113,29375,13,2,"NEW YOR",200,"KING",0.467,0.159,0.1195,0.1243,-0.2391,-188.4633,1006,74,0.829,2013
113,20129,13,3,"NEW YOR",100,"ISRAEL",-0.354,-0.063,0.0955,0.0805,-0.364,-153.46761,1006,87,0.859,2013
113,29744,13,4,"NEW YOR",100,"MCCARTHY",-0.29,0.11,0.0902,0.1836,-0.4203,-73.90905,420,27,0.839,2013
113,29776,13,5,"NEW YOR",100,"MEEKS",-0.358,-0.164,0.1135,0.0648,-0.4214,-132.44228,962,60,0.871,2013
113,21342,13,6,"NEW YOR",100,"MENG",-0.375,-0.02,0.1261,0.1767,-0.5622,-124.74599,980,57,0.88,2013
113,29378,13,7,"NEW YOR",100,"VELAZQUE",-0.515,-0.381,0.128,0.1005,-0.2343,-109.27126,976,46,0.894,2013
113,21343,13,8,"NEW YOR",100,"JEFFRIES",-0.448,-0.221,0.1378,0.1693,-0.5431,-113.1274,995,58,0.893,2013
113,20733,13,9,"NEW YOR",100,"CLARKE",-0.556,-0.438,0.1121,0.109,-0.424,-115.37321,982,51,0.889,2013
113,29377,13,10,"NEW YOR",100,"NADLER",-0.489,-0.495,0.1448,0.0645,-0.2172,-93.80993,995,44,0.91,2013
113,21154,13,11,"NEW YOR",200,"GRIMM",0.353,0.31,0.0398,0.1596,-0.2984,-172.88893,956,63,0.835,2013
113,29379,13,12,"NEW YOR",100,"MALONEY",-0.377,-0.359,0.1227,0.0535,-0.3459,-123.7089,983,60,0.882,2013
113,13035,13,13,"NEW YOR",100,"RANGEL",-0.402,-0.415,0.1228,0.0859,-0.1565,-120.01637,845,60,0.868,2013
113,29925,13,14,"NEW YOR",100,"CROWLEY",-0.428,-0.202,0.1083,0.0803,-0.3218,-119.66963,993,54,0.886,2013
113,29134,13,15,"NEW YOR",100,"SERRANO",-0.505,-0.473,0.1506,0.0531,-0.2231,-92.60284,1000,50,0.912,2013
113,15603,13,16,"NEW YOR",100,"ENGEL",-0.326,-0.152,0.1127,0.061,-0.3805,-132.63295,985,52,0.874,2013
113,15612,13,17,"NEW YOR",100,"LOWEY",-0.334,-0.251,0.1247,0.0471,-0.4428,-126.36097,1014,51,0.883,2013
113,21344,13,18,"NEW YOR",100,"MALONEY",-0.187,0.344,0.1186,0.1946,-0.5707,-235.9791,1014,109,0.792,2013
113,21156,13,19,"NEW YOR",200,"GIBSON",0.538,-0.843,0.222,0.202,-0.4227,-386.48026,1011,189,0.682,2013
113,20934,13,20,"NEW YOR",100,"TONKO",-0.427,-0.208,0.1058,0.0873,-0.472,-119.34638,1019,54,0.889,2013
113,20957,13,21,"NEW YOR",100,"OWENS",-0.168,0.744,0.0632,0.0811,-0.7332,-317.00641,976,139,0.723,2013
113,21157,13,22,"NEW YOR",200,"HANNA",0.612,-0.522,0.2291,0.0975,-0.5284,-207.25014,947,99,0.803,2013
113,21101,13,23,"NEW YOR",200,"REED",0.642,-0.208,0.1962,0.055,-0.4757,-155.01288,982,67,0.854,2013
113,20935,13,24,"NEW YOR",100,"MAFFEI",-0.163,0.054,0.077,0.1029,-0.416,-377.44379,1017,193,0.69,2013
113,15444,13,25,"NEW YOR",100,"SLAUGHTE",-0.54,-0.045,0.1017,0.0977,-0.3072,-154.63156,930,78,0.847,2013
113,20519,13,26,"NEW YOR",100,"HIGGINS",-0.384,0.142,0.0872,0.1225,-0.6,-113.74064,974,44,0.89,2013
113,21345,13,27,"NEW YOR",200,"COLLINS",0.566,0.372,0.095,0.1387,-0.2888,-103.15266,998,51,0.902,2013
113,20340,47,1,"NORTH C",100,"BUTTERFI",-0.384,0.299,0.0762,0.1145,-0.5752,-151.46347,991,59,0.858,2013
113,21159,47,2,"NORTH C",200,"ELLMERS",0.587,0.442,0.1098,0.1104,-0.3862,-119.9146,1015,46,0.889,2013
113,29546,47,3,"NORTH C",200,"JONES",0.042,0.831,0.0752,0.2313,-0.2038,-1075.92603,941,335,0.319,2013
113,15438,47,4,"NORTH C",100,"PRICE",-0.417,0.005,0.1196,0.1497,-0.3196,-123.38056,1019,45,0.886,2013
113,20521,47,5,"NORTH C",200,"FOXX",0.967,-0.187,0.1867,0.1347,-0.179,-138.08449,1019,57,0.873,2013
113,15092,47,6,"NORTH C",200,"COBLE",0.796,0.468,0.136,0.0496,0.0754,-114.90501,868,41,0.876,2013
113,29746,47,7,"NORTH C",100,"MCINTYRE",-0.096,0.753,0.0756,0.1451,-0.3847,-366.14926,977,183,0.687,2013
113,21346,47,8,"NORTH C",200,"HUDSON",0.939,-0.204,0.2477,0.1661,0.3628,-124.92357,1006,46,0.883,2013
113,21347,47,9,"NORTH C",200,"PITTENGER",0.844,-0.09,0.1824,0.173,-0.1867,-112.22123,986,48,0.892,2013
113,20522,47,10,"NORTH C",200,"MCHENRY",0.789,0.188,0.1618,0.1063,-0.2497,-96.36496,992,29,0.907,2013
113,21348,47,11,"NORTH C",200,"MEADOWS",0.833,0.226,0.149,0.1222,-0.3242,-126.30065,1009,52,0.882,2013
113,29383,47,12,"NORTH C",100,"WATT",-0.442,-0.275,0.1264,0.0844,-0.2192,-78.64135,518,44,0.859,2013
113,21545,47,12,"NORTH C",100,"ADAMS",-0.394,0.259,0.1351,0.4169,-0.2305,-2.52236,33,1,0.926,2013
113,21349,47,13,"NORTH C",200,"HOLDING",0.911,-0.174,0.2045,0.1617,0.4043,-106.0281,1012,42,0.901,2013
113,21350,36,1,"NORTH D",200,"CRAMER",0.478,0.57,0.0545,0.2148,-0.2487,-100.59291,972,40,0.902,2013
113,29550,24,1,"OHIO",200,"CHABOT",0.851,0.049,0.155,0.0583,-0.0512,-107.16315,1020,36,0.9,2013
113,21351,24,2,"OHIO",200,"WENSTRUP",0.781,0.209,0.1478,0.1229,-0.2913,-109.67511,1009,45,0.897,2013
113,21352,24,3,"OHIO",100,"BEATTY",-0.43,0.187,0.1109,0.215,-0.534,-106.70766,1008,39,0.9,2013
113,20738,24,4,"OHIO",200,"JORDAN",0.921,0.058,0.139,0.0894,-0.2205,-150.44849,1016,79,0.862,2013
113,20755,24,5,"OHIO",200,"LATTA",0.714,0.268,0.135,0.0722,-0.1795,-101.38131,1019,27,0.905,2013
113,21162,24,6,"OHIO",200,"JOHNSON",0.758,-0.129,0.1881,0.0874,-0.2187,-122.28791,1020,59,0.887,2013
113,21165,24,7,"OHIO",200,"GIBBS",0.631,0.276,0.137,0.0861,-0.1377,-99.84691,1014,49,0.906,2013
113,29137,24,8,"OHIO",200,"BOEHNER",0.748,0.352,0.1316,0.0931,-0.1755,-7.52181,26,2,0.749,2013
113,15029,24,9,"OHIO",100,"KAPTUR",-0.412,0.397,0.1035,0.1397,-0.4721,-152.64212,988,53,0.857,2013
113,20342,24,10,"OHIO",200,"TURNER",0.487,0.018,0.1335,0.0514,-0.2547,-136.4444,1018,64,0.875,2013
113,20941,24,11,"OHIO",100,"FUDGE",-0.511,-0.138,0.0975,0.1588,-0.4962,-150.48248,976,74,0.857,2013
113,20130,24,12,"OHIO",200,"TIBERI",0.678,-0.127,0.2025,0.0532,-0.4507,-141.54318,1004,67,0.869,2013
113,20343,24,13,"OHIO",100,"RYAN",-0.396,0.4,0.0709,0.1225,-0.6025,-206.42934,964,97,0.807,2013
113,21353,24,14,"OHIO",200,"JOYCE",0.545,-0.162,0.1434,0.1023,-0.3921,-143.81372,1005,61,0.867,2013
113,21163,24,15,"OHIO",200,"STIVERS",0.607,-0.143,0.1745,0.0486,-0.4442,-138.90594,993,53,0.869,2013
113,21164,24,16,"OHIO",200,"RENACCI",0.714,-0.227,0.203,0.0764,-0.46,-122.53103,1019,44,0.887,2013
113,21354,53,1,"OKLAHOM",200,"BRIDENSTIN",0.952,0.189,0.2071,0.129,-0.0267,-161.912,1016,63,0.853,2013
113,21355,53,2,"OKLAHOM",200,"MULLIN",0.679,0.555,0.0885,0.1803,-0.3203,-118.28103,998,48,0.888,2013
113,29393,53,3,"OKLAHOM",200,"LUCAS",0.495,0.509,0.0839,0.1656,1e-04,-102.10537,1009,38,0.904,2013
113,20344,53,4,"OKLAHOM",200,"COLE",0.417,0.541,0.0511,0.1664,-0.1874,-92.03295,981,30,0.91,2013
113,21166,53,5,"OKLAHOM",200,"LANKFORD",0.752,0.305,0.1375,0.0901,-0.0857,-109.75619,923,39,0.888,2013
113,21198,72,1,"OREGON",100,"BONAMICI",-0.419,-0.233,0.1046,0.0822,-0.4379,-102.54053,1019,48,0.904,2013
113,29932,72,2,"OREGON",200,"WALDEN",0.655,-0.048,0.1938,0.0474,-0.3096,-126.80748,1009,61,0.882,2013
113,29588,72,3,"OREGON",100,"BLUMENAU",-0.518,-0.774,0.1484,0.1359,-0.2007,-120.90167,967,67,0.882,2013
113,15410,72,4,"OREGON",100,"DEFAZIO",-0.495,0.763,0.0512,0.1091,-0.3169,-243.44579,999,117,0.784,2013
113,20944,72,5,"OREGON",100,"SCHRADER",-0.238,0.571,0.0665,0.0994,-0.6531,-415.35034,1006,184,0.662,2013
113,29777,14,1,"PENNSYL",100,"BRADY",-0.42,0.223,0.0776,0.1344,-0.4893,-132.68837,1010,70,0.877,2013
113,29559,14,2,"PENNSYL",100,"FATTAH",-0.37,-0.089,0.1096,0.0839,-0.4945,-125.73891,978,51,0.879,2013
113,21167,14,3,"PENNSYL",200,"KELLY",0.454,0.533,0.0588,0.1678,-0.1475,-90.06327,1018,41,0.915,2013
113,21356,14,4,"PENNSYL",200,"PERRY",0.85,0.08,0.1614,0.1403,-0.2963,-148.00238,1016,67,0.864,2013
113,20946,14,5,"PENNSYL",200,"THOMPSON",0.484,0.346,0.0821,0.1295,-0.3608,-161.99615,1005,66,0.851,2013
113,20345,14,6,"PENNSYL",200,"GERLACH",0.562,-0.206,0.1915,0.0563,-0.3823,-145.73486,1004,62,0.865,2013
113,21168,14,7,"PENNSYL",200,"MEEHAN",0.43,0.046,0.0981,0.0873,-0.4353,-153.23038,1015,63,0.86,2013
113,20524,14,8,"PENNSYL",200,"FITZPATRI",0.532,-0.553,0.1876,0.0756,-0.5611,-211.69925,999,83,0.809,2013
113,20134,14,9,"PENNSYL",200,"SHUSTER",0.536,0.369,0.1085,0.1002,-0.1753,-125.78566,977,55,0.879,2013
113,21170,14,10,"PENNSYL",200,"MARINO",0.492,0.583,0.0652,0.1687,-0.0666,-110.52092,1015,48,0.897,2013
113,21171,14,11,"PENNSYL",200,"BARLETTA",0.4,0.447,0.0426,0.1645,-0.1747,-92.55241,997,33,0.911,2013
113,21357,14,12,"PENNSYL",200,"ROTHFUS",0.661,0.321,0.1272,0.1307,-0.4068,-111.394,1020,51,0.897,2013
113,20525,14,13,"PENNSYL",100,"SCHWARTZ",-0.343,0.045,0.0951,0.1054,-0.4899,-105.11389,859,36,0.885,2013
113,29561,14,14,"PENNSYL",100,"DOYLE",-0.428,0.282,0.103,0.2051,-0.3776,-135.00661,971,55,0.87,2013
113,20526,14,15,"PENNSYL",200,"DENT",0.529,-0.205,0.1674,0.0566,-0.3611,-168.26653,1016,75,0.847,2013
113,29752,14,16,"PENNSYL",200,"PITTS",0.832,0.017,0.1748,0.1004,-0.2366,-121.06554,1003,52,0.886,2013
113,21358,14,17,"PENNSYL",100,"CARTWRIGHT",-0.441,0.191,0.1018,0.2138,-0.6158,-129.51859,1014,46,0.88,2013
113,20346,14,18,"PENNSYL",200,"MURPHY",0.452,0.401,0.0814,0.1414,-0.1986,-144.78575,1007,61,0.866,2013
113,21172,5,1,"RHODE I",100,"CICILLINE",-0.413,-0.148,0.1001,0.1013,-0.349,-98.4048,995,42,0.906,2013
113,20136,5,2,"RHODE I",100,"LANGEVIN",-0.348,0.067,0.0899,0.0997,-0.5252,-129.20903,1002,60,0.879,2013
113,29565,48,1,"SOUTH C",200,"SANFORD",0.986,-0.168,0.2983,0.0542,0.2481,-259.99832,901,123,0.749,2013
113,20138,48,2,"SOUTH C",200,"WILSON",0.811,0.184,0.1547,0.0735,-0.1517,-94.70668,993,37,0.909,2013
113,21174,48,3,"SOUTH C",200,"DUNCAN",0.967,0.136,0.2379,0.0857,-0.0198,-134.8757,1020,63,0.876,2013
113,21175,48,4,"SOUTH C",200,"GOWDY",0.904,0.108,0.153,0.0865,-0.0531,-114.46861,1008,48,0.893,2013
113,21176,48,5,"SOUTH C",200,"MULVANEY",1,0.005,0.2843,0.0963,0.0463,-170.35481,982,97,0.841,2013
113,39301,48,6,"SOUTH C",100,"CLYBURN",-0.383,0.246,0.104,0.1199,-0.4537,-160.03979,970,72,0.848,2013
113,21359,48,7,"SOUTH C",200,"RICE",0.84,0.19,0.1355,0.1201,-0.2911,-143.44736,1001,64,0.866,2013
113,21177,37,1,"SOUTH D",200,"NOEM",0.521,0.465,0.0817,0.1197,-0.2113,-99.34798,973,45,0.903,2013
113,20947,54,1,"TENNESS",200,"ROE",0.742,0.011,0.1738,0.0776,-0.3052,-116.45831,1014,56,0.891,2013
113,15455,54,2,"TENNESS",200,"DUNCAN",1.108,-0.174,0.128,0.1333,-0.183,-425.86716,1014,169,0.657,2013
113,21178,54,3,"TENNESS",200,"FLEISCHMA",0.66,0.4,0.1219,0.0991,-0.2747,-97.4847,1015,41,0.908,2013
113,21179,54,4,"TENNESS",200,"DESJARLAIS",0.772,0.182,0.1505,0.0878,-0.0101,-133.08456,894,48,0.862,2013
113,15019,54,5,"TENNESS",100,"COOPER",-0.273,0.763,0.0815,0.1221,-0.5228,-348.31702,1006,141,0.707,2013
113,21180,54,6,"TENNESS",200,"BLACK",0.728,0.417,0.1126,0.1012,-0.1781,-80.70974,1007,29,0.923,2013
113,20351,54,7,"TENNESS",200,"BLACKBURN",0.806,0.3,0.1352,0.0745,-0.1809,-87.97022,1007,33,0.916,2013
113,21181,54,8,"TENNESS",200,"FINCHER",0.767,0.139,0.1615,0.0818,-0.2541,-122.21883,978,53,0.883,2013
113,20748,54,9,"TENNESS",100,"COHEN",-0.424,-0.432,0.1103,0.0576,-0.3059,-133.23865,1002,55,0.875,2013
113,20527,49,1,"TEXAS",200,"GOHMERT",1.058,-0.268,0.155,0.1775,-0.3144,-176.94493,937,78,0.828,2013
113,20528,49,2,"TEXAS",200,"POE",0.957,-0.248,0.1949,0.1715,-0.3389,-183.22435,974,86,0.829,2013
113,29143,49,3,"TEXAS",200,"JOHNSON",0.78,0.449,0.1255,0.0545,-0.0063,-92.90438,969,32,0.909,2013
113,94828,49,4,"TEXAS",200,"HALL",0.719,0.29,0.1441,0.0741,-0.2021,-137.51201,954,61,0.866,2013
113,20352,49,5,"TEXAS",200,"HENSARLIN",0.861,0.351,0.1303,0.0821,-0.1105,-93.56542,1012,30,0.912,2013
113,15085,49,6,"TEXAS",200,"BARTON",0.725,0.363,0.1457,0.0498,-0.0492,-165.98178,960,62,0.841,2013
113,20139,49,7,"TEXAS",200,"CULBERSO",0.558,0.626,0.0673,0.1791,-0.2215,-113.90013,949,59,0.887,2013
113,29760,49,8,"TEXAS",200,"BRADY",0.77,0.411,0.1222,0.0927,-0.0809,-90.27344,984,36,0.912,2013
113,20529,49,9,"TEXAS",100,"GREEN",-0.365,0.495,0.0659,0.1091,-0.6607,-161.3661,960,67,0.845,2013
113,20530,49,10,"TEXAS",200,"MCCAUL",0.717,0.145,0.1708,0.0618,-0.1949,-94.48458,1007,31,0.91,2013
113,20531,49,11,"TEXAS",200,"CONAWAY",0.836,0.266,0.1379,0.0719,-0.2352,-140.39265,1008,61,0.87,2013
113,29762,49,12,"TEXAS",200,"GRANGER",0.613,0.53,0.1182,0.0915,-0.1086,-91.91405,976,38,0.91,2013
113,29572,49,13,"TEXAS",200,"THORNBER",0.752,0.451,0.1115,0.0739,-0.0388,-90.5997,1019,32,0.915,2013
113,21360,49,14,"TEXAS",200,"WEBER",0.956,0.143,0.205,0.13,0.2153,-137.9758,1015,71,0.873,2013
113,29763,49,15,"TEXAS",100,"HINOJOSA",-0.343,0.489,0.0749,0.1175,-0.6174,-200.33913,894,83,0.799,2013
113,21361,49,16,"TEXAS",100,"OROURKE",-0.405,-0.111,0.1236,0.169,-0.471,-167.45677,1017,68,0.848,2013
113,21182,49,17,"TEXAS",200,"FLORES",0.811,0.109,0.1607,0.0945,-0.1236,-124.95516,1001,57,0.883,2013
113,29573,49,18,"TEXAS",100,"JACKSON-",-0.46,0.353,0.0815,0.2029,-0.4786,-151.35599,951,65,0.853,2013
113,20353,49,19,"TEXAS",200,"NEUGEBAUE",0.846,0.423,0.1194,0.0929,-0.0739,-92.38858,1016,35,0.913,2013
113,21362,49,20,"TEXAS",100,"CASTRO",-0.382,0.416,0.1073,0.2156,-0.6906,-128.83652,990,44,0.878,2013
113,15445,49,21,"TEXAS",200,"SMITH",0.612,0.516,0.1198,0.1201,-0.0618,-90.01788,1002,32,0.914,2013
113,20948,49,22,"TEXAS",200,"OLSON",0.686,0.415,0.1034,0.094,-0.2925,-86.76657,1000,33,0.917,2013
113,21363,49,23,"TEXAS",100,"GALLEGO",-0.194,0.754,0.0986,0.171,-0.5895,-265.2417,1004,121,0.768,2013
113,20532,49,24,"TEXAS",200,"MARCHANT",0.935,-0.024,0.1647,0.1087,-0.0902,-134.42081,990,64,0.873,2013
113,21364,49,25,"TEXAS",200,"WILLIAMS",0.776,0.362,0.1278,0.1392,-0.3245,-80.21972,981,30,0.921,2013
113,20355,49,26,"TEXAS",200,"BURGESS",1.017,-0.373,0.1942,0.1766,-0.3593,-159.02663,1003,76,0.853,2013
113,21184,49,27,"TEXAS",200,"FARENTHOLD",0.75,0.177,0.1566,0.0906,-0.1774,-135.02519,1018,55,0.876,2013
113,20533,49,28,"TEXAS",100,"CUELLAR",-0.208,0.86,0.0812,0.0879,-0.5957,-304.00461,1018,143,0.742,2013
113,39304,49,29,"TEXAS",100,"GREEN",-0.31,0.909,0.0757,0.0878,-0.4966,-360.24771,976,182,0.691,2013
113,39305,49,30,"TEXAS",100,"JOHNSON",-0.445,0.185,0.1007,0.1458,-0.3553,-150.99156,997,73,0.859,2013
113,20356,49,31,"TEXAS",200,"CARTER",0.501,0.882,0.0355,0.1845,-0.1013,-107.6811,984,41,0.896,2013
113,29759,49,32,"TEXAS",200,"SESSIONS",0.806,0.293,0.132,0.0786,-0.174,-95.42403,1012,29,0.91,2013
113,21365,49,33,"TEXAS",100,"VEASEY",-0.365,0.355,0.0986,0.1935,-0.601,-161.58376,1012,80,0.852,2013
113,21366,49,34,"TEXAS",100,"VELA",-0.288,0.856,0.0993,0.1344,-0.52,-249.93044,994,114,0.778,2013
113,29571,49,35,"TEXAS",100,"DOGGETT",-0.419,-0.126,0.116,0.0986,-0.435,-153.79224,1008,66,0.858,2013
113,29570,49,36,"TEXAS",200,"STOCKMAN",1,-0.001,0.2904,0.0881,0.1534,-305.70187,969,128,0.729,2013
113,20357,67,1,"UTAH",200,"BISHOP",0.824,0.217,0.158,0.0842,-0.133,-124.52985,969,50,0.879,2013
113,21367,67,2,"UTAH",200,"STEWART",0.671,0.387,0.122,0.129,-0.3895,-132.30006,999,53,0.876,2013
113,20949,67,3,"UTAH",200,"CHAFFETZ",0.949,-0.079,0.1651,0.1061,-0.0189,-158.28215,952,81,0.847,2013
113,20140,67,4,"UTAH",100,"MATHESON",-0.091,1.108,0.1021,0.1127,-0.3535,-529.60107,1012,240,0.593,2013
113,20750,6,1,"VERMONT",100,"WELCH",-0.466,0.092,0.0914,0.1658,-0.5161,-153.87888,1013,68,0.859,2013
113,20756,40,1,"VIRGINI",200,"WITTMAN",0.667,-0.081,0.1845,0.0618,-0.5043,-154.76202,1017,74,0.859,2013
