"프레임.인덱스","차량.ID","위도","경도","East..TM.좌표.","North..TM.좌표.","차선","차선변경여부"
8590,"127",36.39609409,127.3116192,227955.6025,422041.4218,3,0
8591,"127",36.39609409,127.3116192,227955.6024,422041.4212,3,0
8592,"127",36.39609409,127.3116192,227955.6026,422041.4208,3,0
8593,"127",36.39609408,127.3116192,227955.6028,422041.4205,3,0
8594,"127",36.39609408,127.3116192,227955.6025,422041.4198,3,0
8595,"127",36.39609407,127.3116192,227955.6023,422041.4191,3,0
8596,"127",36.39609407,127.3116192,227955.602,422041.4183,3,0
8597,"127",36.39609406,127.3116192,227955.602,422041.4178,3,0
8598,"127",36.39609406,127.3116192,227955.602,422041.4174,3,0
8599,"127",36.39609405,127.3116192,227955.6018,422041.4172,3,0
8600,"127",36.39609405,127.3116192,227955.6013,422041.4167,3,0
8601,"127",36.39609404,127.3116192,227955.6009,422041.4163,3,0
8602,"127",36.39609404,127.3116192,227955.6006,422041.4159,3,0
8603,"127",36.39609404,127.3116192,227955.6007,422041.4158,3,0
8604,"127",36.39609404,127.3116192,227955.6004,422041.4154,3,0
8605,"127",36.39609403,127.3116192,227955.6003,422041.4149,3,0
8606,"127",36.39609403,127.3116192,227955.6003,422041.4144,3,0
8607,"127",36.39609403,127.3116192,227955.6006,422041.4142,3,0
8608,"127",36.39609402,127.3116192,227955.6004,422041.4136,3,0
8609,"127",36.39609401,127.3116192,227955.6002,422041.413,3,0
8610,"127",36.39609401,127.3116192,227955.6001,422041.4124,3,0
8611,"127",36.39609401,127.3116192,227955.6001,422041.4119,3,0
8612,"127",36.396094,127.3116192,227955.6001,422041.4112,3,0
8613,"127",36.396094,127.3116192,227955.6001,422041.4107,3,0
8614,"127",36.39609399,127.3116192,227955.6004,422041.4103,3,0
8615,"127",36.39609399,127.3116192,227955.6006,422041.4101,3,0
8616,"127",36.39609399,127.3116192,227955.6008,422041.4097,3,0
8617,"127",36.39609398,127.3116192,227955.6006,422041.4091,3,0
8618,"127",36.39609397,127.3116192,227955.6004,422041.4084,3,0
8619,"127",36.39609397,127.3116192,227955.6002,422041.4078,3,0
8620,"127",36.39609397,127.3116192,227955.6003,422041.4075,3,0
8621,"127",36.39609396,127.3116192,227955.6,422041.4069,3,0
8622,"127",36.39609395,127.3116192,227955.5999,422041.4063,3,0
8623,"127",36.39609395,127.3116192,227955.5997,422041.4056,3,0
8624,"127",36.39609395,127.3116192,227955.5997,422041.4052,3,0
8625,"127",36.39609394,127.3116192,227955.5998,422041.4047,3,0
8626,"127",36.39609394,127.3116192,227955.5999,422041.4045,3,0
8627,"127",36.39609394,127.3116192,227955.5997,422041.4039,3,0
8628,"127",36.39609393,127.3116191,227955.5993,422041.4032,3,0
8629,"127",36.39609392,127.3116191,227955.599,422041.4025,3,0
8630,"127",36.39609392,127.3116191,227955.599,422041.4023,3,0
8631,"127",36.39609392,127.3116191,227955.5986,422041.4017,3,0
8632,"127",36.39609391,127.3116191,227955.5982,422041.4012,3,0
8633,"127",36.39609391,127.3116191,227955.5978,422041.4007,3,0
8634,"127",36.3960939,127.3116191,227955.5977,422041.4005,3,0
8635,"127",36.3960939,127.3116191,227955.5978,422041.4003,3,0
8636,"127",36.3960939,127.3116191,227955.5976,422041.3998,3,0
8637,"127",36.39609389,127.3116191,227955.5974,422041.3994,3,0
8638,"127",36.39609389,127.3116191,227955.5972,422041.3989,3,0
8639,"127",36.39609389,127.3116191,227955.5974,422041.3988,3,0
8640,"127",36.39609389,127.3116191,227955.5971,422041.3984,3,0
8641,"127",36.39609388,127.3116191,227955.597,422041.398,3,0
8642,"127",36.39609388,127.3116191,227955.5969,422041.3976,3,0
8643,"127",36.39609388,127.3116191,227955.5972,422041.3975,3,0
8644,"127",36.39609388,127.3116191,227955.5975,422041.3974,3,0
8645,"127",36.39609388,127.3116191,227955.5976,422041.3972,3,0
8646,"127",36.39609387,127.3116191,227955.5973,422041.3967,3,0
8647,"127",36.39609386,127.3116191,227955.597,422041.3961,3,0
8648,"127",36.39609386,127.3116191,227955.5968,422041.3956,3,0
8649,"127",36.39609386,127.3116191,227955.5966,422041.3952,3,0
8650,"127",36.39609385,127.3116191,227955.5965,422041.3948,3,0
8651,"127",36.39609385,127.3116191,227955.5964,422041.3943,3,0
8652,"127",36.39609385,127.3116191,227955.5965,422041.3941,3,0
8653,"127",36.39609384,127.3116191,227955.5965,422041.3939,3,0
8654,"127",36.39609384,127.3116191,227955.5965,422041.3936,3,0
8655,"127",36.39609384,127.3116191,227955.5962,422041.393,3,0
8656,"127",36.39609383,127.3116191,227955.5959,422041.3924,3,0
8657,"127",36.39609383,127.3116191,227955.5955,422041.3918,3,0
8658,"127",36.39609382,127.3116191,227955.5955,422041.3915,3,0
8659,"127",36.39609382,127.3116191,227955.5951,422041.3909,3,0
8660,"127",36.39609381,127.3116191,227955.5947,422041.3903,3,0
8661,"127",36.39609381,127.3116191,227955.5944,422041.3898,3,0
8662,"127",36.39609381,127.3116191,227955.5945,422041.3897,3,0
8663,"127",36.39609381,127.3116191,227955.5944,422041.3893,3,0
8664,"127",36.3960938,127.3116191,227955.5942,422041.3889,3,0
8665,"127",36.3960938,127.3116191,227955.594,422041.3884,3,0
8666,"127",36.39609379,127.3116191,227955.5942,422041.3883,3,0
8667,"127",36.39609379,127.3116191,227955.5944,422041.3882,3,0
8668,"127",36.39609379,127.3116191,227955.5942,422041.3877,3,0
8669,"127",36.39609378,127.3116191,227955.594,422041.3873,3,0
8670,"127",36.39609378,127.3116191,227955.5937,422041.3868,3,0
8671,"127",36.39609378,127.3116191,227955.5941,422041.3868,3,0
8672,"127",36.39609378,127.3116191,227955.5944,422041.3867,3,0
8673,"127",36.39609378,127.3116191,227955.5943,422041.3864,3,0
8674,"127",36.39609377,127.3116191,227955.594,422041.3859,3,0
8675,"127",36.39609377,127.3116191,227955.5937,422041.3855,3,0
8676,"127",36.39609377,127.3116191,227955.5939,422041.3854,3,0
8677,"127",36.39609377,127.3116191,227955.594,422041.3853,3,0
8678,"127",36.39609377,127.3116191,227955.5938,422041.3848,3,0
8679,"127",36.39609376,127.3116191,227955.5935,422041.3843,3,0
8680,"127",36.39609375,127.3116191,227955.5932,422041.3837,3,0
8681,"127",36.39609375,127.3116191,227955.5934,422041.3835,3,0
8682,"127",36.39609375,127.3116191,227955.5935,422041.3833,3,0
8683,"127",36.39609375,127.3116191,227955.5932,422041.3827,3,0
8684,"127",36.39609374,127.3116191,227955.593,422041.3822,3,0
8685,"127",36.39609373,127.3116191,227955.5924,422041.3814,3,0
8686,"127",36.39609373,127.3116191,227955.5921,422041.3809,3,0
8687,"127",36.39609372,127.3116191,227955.5919,422041.3804,3,0
8688,"127",36.39609372,127.3116191,227955.5921,422041.3801,3,0
8689,"127",36.39609372,127.3116191,227955.5922,422041.3798,3,0
8690,"127",36.39609372,127.3116191,227955.5924,422041.3794,3,0
8691,"127",36.39609371,127.3116191,227955.5921,422041.3788,3,0
8692,"127",36.3960937,127.3116191,227955.5919,422041.3782,3,0
8693,"127",36.3960937,127.3116191,227955.5917,422041.3776,3,0
8694,"127",36.3960937,127.3116191,227955.5918,422041.3774,3,0
8695,"127",36.39609369,127.3116191,227955.5919,422041.3772,3,0
8696,"127",36.39609369,127.3116191,227955.5917,422041.3767,3,0
8697,"127",36.39609368,127.3116191,227955.5915,422041.3763,3,0
8698,"127",36.39609368,127.3116191,227955.5911,422041.3757,3,0
8699,"127",36.39609368,127.3116191,227955.5912,422041.3756,3,0
8700,"127",36.39609368,127.3116191,227955.5914,422041.3753,3,0
8701,"127",36.39609368,127.3116191,227955.5912,422041.3748,3,0
8702,"127",36.39609367,127.3116191,227955.591,422041.3743,3,0
8703,"127",36.39609366,127.3116191,227955.5906,422041.3737,3,0
8704,"127",36.39609366,127.3116191,227955.5905,422041.3735,3,0
8705,"127",36.39609366,127.311619,227955.5901,422041.3729,3,0
8706,"127",36.39609365,127.311619,227955.5898,422041.3724,3,0
8707,"127",36.39609365,127.311619,227955.5895,422041.3719,3,0
8708,"127",36.39609365,127.311619,227955.5895,422041.3717,3,0
8709,"127",36.39609364,127.311619,227955.5895,422041.3716,3,0
8710,"127",36.39609364,127.311619,227955.5892,422041.3711,3,0
8711,"127",36.39609363,127.311619,227955.5889,422041.3706,3,0
8712,"127",36.39609363,127.311619,227955.5886,422041.37,3,0
8713,"127",36.39609363,127.311619,227955.5887,422041.3699,3,0
8714,"127",36.39609363,127.311619,227955.5885,422041.3693,3,0
8715,"127",36.39609362,127.311619,227955.5883,422041.3687,3,0
8716,"127",36.39609361,127.311619,227955.5881,422041.3681,3,0
8717,"127",36.39609361,127.311619,227955.5884,422041.3678,3,0
8718,"127",36.39609361,127.311619,227955.5887,422041.3676,3,0
8719,"127",36.39609361,127.311619,227955.5886,422041.367,3,0
8720,"127",36.3960936,127.311619,227955.5885,422041.3665,3,0
8721,"127",36.39609359,127.311619,227955.5884,422041.366,3,0
8722,"127",36.39609359,127.311619,227955.5886,422041.3658,3,0
8723,"127",36.39609359,127.311619,227955.5885,422041.3652,3,0
8724,"127",36.39609358,127.311619,227955.5883,422041.3647,3,0
8725,"127",36.39609358,127.311619,227955.5881,422041.3641,3,0
8726,"127",36.39609358,127.311619,227955.5883,422041.364,3,0
8727,"127",36.39609357,127.311619,227955.5886,422041.3639,3,0
8728,"127",36.39609357,127.311619,227955.5887,422041.3637,3,0
8729,"127",36.39609357,127.311619,227955.5886,422041.3632,3,0
8730,"127",36.39609356,127.311619,227955.5886,422041.3627,3,0
8731,"127",36.39609356,127.311619,227955.5886,422041.3622,3,0
8732,"127",36.39609356,127.311619,227955.5886,422041.3616,3,0
8733,"127",36.39609355,127.311619,227955.5885,422041.361,3,0
8734,"127",36.39609354,127.311619,227955.5884,422041.3605,3,0
8735,"127",36.39609354,127.311619,227955.5887,422041.3603,3,0
8736,"127",36.39609354,127.311619,227955.589,422041.3601,3,0
8737,"127",36.39609354,127.311619,227955.5889,422041.3596,3,0
8738,"127",36.39609353,127.311619,227955.5887,422041.3592,3,0
8739,"127",36.39609353,127.311619,227955.5886,422041.3587,3,0
8740,"127",36.39609353,127.311619,227955.5888,422041.3586,3,0
8741,"127",36.39609353,127.311619,227955.5887,422041.3582,3,0
8742,"127",36.39609352,127.311619,227955.5885,422041.3577,3,0
8743,"127",36.39609351,127.311619,227955.5884,422041.3573,3,0
8744,"127",36.39609352,127.311619,227955.5885,422041.3572,3,0
8745,"127",36.39609351,127.311619,227955.5887,422041.3571,3,0
8746,"127",36.39609351,127.311619,227955.5889,422041.3569,3,0
8747,"127",36.39609351,127.311619,227955.5886,422041.3564,3,0
8748,"127",36.3960935,127.311619,227955.5884,422041.3559,3,0
8749,"127",36.3960935,127.311619,227955.5883,422041.3554,3,0
8750,"127",36.3960935,127.311619,227955.5885,422041.3554,3,0
8751,"127",36.3960935,127.311619,227955.5886,422041.3553,3,0
8752,"127",36.3960935,127.311619,227955.5885,422041.3549,3,0
8753,"127",36.39609349,127.311619,227955.5883,422041.3544,3,0
8754,"127",36.39609348,127.311619,227955.5882,422041.354,3,0
8755,"127",36.39609349,127.311619,227955.5884,422041.3538,3,0
8756,"127",36.39609348,127.311619,227955.5883,422041.3535,3,0
8757,"127",36.39609348,127.311619,227955.5881,422041.3532,3,0
8758,"127",36.39609348,127.311619,227955.588,422041.3529,3,0
8759,"127",36.39609348,127.311619,227955.5882,422041.3529,3,0
8760,"127",36.39609348,127.311619,227955.588,422041.3524,3,0
8761,"127",36.39609346,127.311619,227955.5878,422041.3521,3,0
8762,"127",36.39609347,127.311619,227955.5876,422041.3517,3,0
8763,"127",36.39609346,127.311619,227955.5876,422041.3517,3,0
8764,"127",36.39609347,127.311619,227955.5875,422041.3518,3,0
8765,"127",36.39609347,127.311619,227955.5872,422041.3515,3,0
8766,"127",36.39609346,127.311619,227955.5869,422041.3513,3,0
8767,"127",36.39609346,127.311619,227955.5867,422041.3511,3,0
8768,"127",36.39609346,127.311619,227955.5868,422041.3513,3,0
8769,"127",36.39609346,127.311619,227955.5864,422041.351,3,0
8770,"127",36.39609345,127.311619,227955.5861,422041.3509,3,0
8771,"127",36.39609346,127.311619,227955.5857,422041.3506,3,0
8772,"127",36.39609346,127.311619,227955.5857,422041.3507,3,0
8773,"127",36.39609346,127.311619,227955.5857,422041.3507,3,0
8774,"127",36.39609346,127.311619,227955.5857,422041.3507,3,0
8775,"127",36.39609345,127.311619,227955.5853,422041.3502,3,0
8776,"127",36.39609344,127.311619,227955.585,422041.3498,3,0
8777,"127",36.39609345,127.311619,227955.5847,422041.3495,3,0
8778,"127",36.39609344,127.311619,227955.5847,422041.3495,3,0
8779,"127",36.39609345,127.311619,227955.5844,422041.3492,3,0
8780,"127",36.39609344,127.311619,227955.5842,422041.3489,3,0
8781,"127",36.39609344,127.311619,227955.5839,422041.3485,3,0
8782,"127",36.39609344,127.311619,227955.5839,422041.3483,3,0
8783,"127",36.39609343,127.311619,227955.5838,422041.3481,3,0
8784,"127",36.39609343,127.311619,227955.5834,422041.3475,3,0
8785,"127",36.39609342,127.311619,227955.583,422041.347,3,0
8786,"127",36.39609342,127.311619,227955.5826,422041.3463,3,0
8787,"127",36.39609341,127.311619,227955.5827,422041.346,3,0
8788,"127",36.39609341,127.311619,227955.5824,422041.3453,3,0
8789,"127",36.3960934,127.311619,227955.582,422041.3448,3,0
8790,"127",36.3960934,127.311619,227955.5817,422041.3442,3,0
8791,"127",36.3960934,127.311619,227955.5819,422041.3442,3,0
8792,"127",36.3960934,127.311619,227955.5817,422041.3438,3,0
8793,"127",36.39609339,127.3116189,227955.5814,422041.3436,3,0
8794,"127",36.39609339,127.3116189,227955.5811,422041.3432,3,0
8795,"127",36.39609339,127.3116189,227955.5812,422041.3432,3,0
8796,"127",36.39609339,127.3116189,227955.5813,422041.3433,3,0
8797,"127",36.39609339,127.3116189,227955.5811,422041.3429,3,0
8798,"127",36.39609338,127.3116189,227955.5808,422041.3425,3,0
8799,"127",36.39609338,127.3116189,227955.5804,422041.3421,3,0
8800,"127",36.39609338,127.3116189,227955.5805,422041.342,3,0
8801,"127",36.39609338,127.3116189,227955.5805,422041.3419,3,0
8802,"127",36.39609338,127.3116189,227955.5805,422041.3416,3,0
8803,"127",36.39609337,127.3116189,227955.5805,422041.3413,3,0
8804,"127",36.39609337,127.3116189,227955.5801,422041.3407,3,0
8805,"127",36.39609336,127.3116189,227955.5797,422041.3402,3,0
8806,"127",36.39609336,127.3116189,227955.5793,422041.3396,3,0
8807,"127",36.39609335,127.3116189,227955.5795,422041.3394,3,0
8808,"127",36.39609335,127.3116189,227955.5792,422041.3388,3,0
8809,"127",36.39609334,127.3116189,227955.5789,422041.3382,3,0
8810,"127",36.39609334,127.3116189,227955.5785,422041.3376,3,0
8811,"127",36.39609333,127.3116189,227955.5783,422041.3371,3,0
8812,"127",36.39609333,127.3116189,227955.5783,422041.3368,3,0
8813,"127",36.39609333,127.3116189,227955.5783,422041.3364,3,0
8814,"127",36.39609332,127.3116189,227955.5783,422041.3362,3,0
8815,"127",36.39609332,127.3116189,227955.578,422041.3357,3,0
8816,"127",36.39609331,127.3116189,227955.5776,422041.3351,3,0
8817,"127",36.39609331,127.3116189,227955.5773,422041.3346,3,0
8818,"127",36.39609331,127.3116189,227955.5773,422041.3345,3,0
8819,"127",36.39609331,127.3116189,227955.577,422041.3341,3,0
8820,"127",36.3960933,127.3116189,227955.5767,422041.3338,3,0
8821,"127",36.3960933,127.3116189,227955.5764,422041.3334,3,0
8822,"127",36.3960933,127.3116189,227955.5764,422041.3334,3,0
8823,"127",36.3960933,127.3116189,227955.5765,422041.3334,3,0
8824,"127",36.3960933,127.3116189,227955.5767,422041.3334,3,0
8825,"127",36.3960933,127.3116189,227955.5769,422041.3335,3,0
8826,"127",36.3960933,127.3116189,227955.5771,422041.3334,3,0
8827,"127",36.3960933,127.3116189,227955.5773,422041.3334,3,0
8828,"127",36.3960933,127.3116189,227955.5773,422041.333,3,0
8829,"127",36.39609329,127.3116189,227955.5772,422041.3327,3,0
8830,"127",36.39609329,127.3116189,227955.577,422041.3324,3,0
8831,"127",36.39609329,127.3116189,227955.5771,422041.3325,3,0
8832,"127",36.39609329,127.3116189,227955.5771,422041.3325,3,0
8833,"127",36.39609329,127.3116189,227955.5768,422041.3321,3,0
8834,"127",36.39609328,127.3116189,227955.5766,422041.3317,3,0
8835,"127",36.39609328,127.3116189,227955.5764,422041.3314,3,0
8836,"127",36.39609328,127.3116189,227955.5765,422041.3314,3,0
8837,"127",36.39609328,127.3116189,227955.5766,422041.3313,3,0
8838,"127",36.39609328,127.3116189,227955.5766,422041.3312,3,0
8839,"127",36.39609328,127.3116189,227955.5766,422041.3309,3,0
8840,"127",36.39609328,127.3116189,227955.5764,422041.3304,3,0
8841,"127",36.39609327,127.3116189,227955.5762,422041.3299,3,0
8842,"127",36.39609326,127.3116189,227955.576,422041.3294,3,0
8843,"127",36.39609326,127.3116189,227955.5761,422041.3291,3,0
8844,"127",36.39609326,127.3116189,227955.5758,422041.3286,3,0
8845,"127",36.39609325,127.3116189,227955.5755,422041.328,3,0
8846,"127",36.39609325,127.3116189,227955.5752,422041.3273,3,0
8847,"127",36.39609324,127.3116189,227955.5752,422041.327,3,0
8848,"127",36.39609324,127.3116189,227955.5753,422041.3266,3,0
8849,"127",36.39609324,127.3116189,227955.5755,422041.3263,3,0
8850,"127",36.39609323,127.3116189,227955.5752,422041.3257,3,0
8851,"127",36.39609322,127.3116189,227955.575,422041.3251,3,0
8852,"127",36.39609322,127.3116189,227955.5747,422041.3245,3,0
8853,"127",36.39609322,127.3116189,227955.5748,422041.3241,3,0
8854,"127",36.39609321,127.3116189,227955.5745,422041.3236,3,0
8855,"127",36.3960932,127.3116189,227955.5742,422041.323,3,0
8856,"127",36.3960932,127.3116189,227955.5739,422041.3225,3,0
8857,"127",36.3960932,127.3116189,227955.5738,422041.3222,3,0
8858,"127",36.3960932,127.3116189,227955.5737,422041.3221,3,0
8859,"127",36.3960932,127.3116189,227955.5737,422041.322,3,0
8860,"127",36.3960932,127.3116189,227955.5737,422041.322,3,0
8861,"127",36.3960932,127.3116189,227955.5734,422041.3215,3,0
8862,"127",36.39609319,127.3116189,227955.5731,422041.3212,3,0
8863,"127",36.39609319,127.3116189,227955.5726,422041.3205,3,0
8864,"127",36.39609318,127.3116188,227955.5726,422041.3206,3,0
8865,"127",36.39609319,127.3116189,227955.5722,422041.3202,3,0
8866,"127",36.39609318,127.3116188,227955.5721,422041.32,3,0
8867,"127",36.39609317,127.3116188,227955.5717,422041.3196,3,0
8868,"127",36.39609318,127.3116188,227955.5717,422041.3196,3,0
8869,"127",36.39609318,127.3116188,227955.5718,422041.3196,3,0
8870,"127",36.39609318,127.3116188,227955.5714,422041.3192,3,0
8871,"127",36.39609317,127.3116188,227955.571,422041.3189,3,0
8872,"127",36.39609317,127.3116188,227955.5707,422041.3186,3,0
8873,"127",36.39609317,127.3116188,227955.5708,422041.3185,3,0
8874,"127",36.39609317,127.3116188,227955.5706,422041.3182,3,0
8875,"127",36.39609316,127.3116188,227955.5703,422041.3177,3,0
8876,"127",36.39609315,127.3116188,227955.5701,422041.3173,3,0
8877,"127",36.39609315,127.3116188,227955.5701,422041.3171,3,0
8878,"127",36.39609315,127.3116188,227955.5703,422041.3169,3,0
8879,"127",36.39609315,127.3116188,227955.5704,422041.3167,3,0
8880,"127",36.39609315,127.3116188,227955.5706,422041.3165,3,0
8881,"127",36.39609315,127.3116188,227955.5704,422041.316,3,0
8882,"127",36.39609314,127.3116188,227955.5703,422041.3155,3,0
8883,"127",36.39609313,127.3116188,227955.5701,422041.3148,3,0
8884,"127",36.39609313,127.3116188,227955.5704,422041.3145,3,0
8885,"127",36.39609313,127.3116188,227955.5702,422041.3139,3,0
8886,"127",36.39609312,127.3116188,227955.57,422041.3133,3,0
8887,"127",36.39609312,127.3116188,227955.5697,422041.3129,3,0
8888,"127",36.39609311,127.3116188,227955.5698,422041.3127,3,0
8889,"127",36.39609311,127.3116188,227955.5699,422041.3125,3,0
8890,"127",36.39609311,127.3116188,227955.5697,422041.312,3,0
8891,"127",36.3960931,127.3116188,227955.5694,422041.3114,3,0
8892,"127",36.3960931,127.3116188,227955.5691,422041.3107,3,0
8893,"127",36.39609309,127.3116188,227955.5691,422041.3103,3,0
8894,"127",36.39609309,127.3116188,227955.5691,422041.31,3,0
8895,"127",36.39609309,127.3116188,227955.5692,422041.3096,3,0
8896,"127",36.39609308,127.3116188,227955.569,422041.3091,3,0
8897,"127",36.39609307,127.3116188,227955.5687,422041.3084,3,0
